Title,Image Link,Product Link,Price,SKU,Item ID
(New)[BetGO]Portable Powder ealing torage Box Microwave Freezer afe,https://img.drz.lazcdn.com/static/bd/p/2f06555655f034ce3837b2ff67ed901e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/betgo-afe-i455421620.html,2429,455421620_BD-2185824326,455421620
Marbel Qulety Cup souser 12pes set,https://img.drz.lazcdn.com/g/kf/Se5128a6fc4464da88f298cb0093d369fZ.jpg_200x200q80.avif,https://www.daraz.com.bd/products/12-i328450652.html,3000,328450652_BD-1602859127,328450652
Multi-purpose Kitchen Storage Oven Rack/ Kitchen Cabinet/ Filter Stand/ Crockery Storage - Advance Furniture,https://img.drz.lazcdn.com/static/bd/p/b2c002ab786c01d15a398efa74ee53eb.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i322119420.html,4499,322119420_BD-1689193084,322119420
【happy one】1pcs RCWL-0516 microwave radar Human body induction switch module Intelligent,https://img.drz.lazcdn.com/static/bd/p/1f90c5a295c5237145a215813c7deeed.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-1-rcwl-0516-i192194928.html,1050,192194928_BD-1139029289,192194928
Philips HD9252/70 Essential Compact Low Fat Air Fryer | 4.1 liter,https://img.drz.lazcdn.com/static/bd/p/5f86a144fa5545b7bbd53bfa4e50f070.jpg_200x200q80.avif,https://www.daraz.com.bd/products/philips-hd925270-essential-compact-low-fat-air-fryer-41-liter-i347167646.html,15100,347167646_BD-1697503204,347167646
【happy one】5PCS/LOT RCWL-0516 microwave Human body induction switch module Intelligent sensor,https://img.drz.lazcdn.com/static/bd/p/8195bf857c1d2299e7283c8c96acf943.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-5-rcwl-0516-i192085206.html,1050,192085206_BD-1138912900,192085206
【happy one】EUDEMON Oven Door Lock for Kitchen Child ty Children Protection Kids ty Care Drawer Cupboard Lock,https://img.drz.lazcdn.com/static/bd/p/e2be29de478b84e369f95517aceb2254.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i187437238.html,1103,187437238_BD-1134334003,187437238
Non-Stick Mesh Web BBQ Grill Net Bag Reusable Bake Meat Bag Outdoor Picnic Tool,https://img.drz.lazcdn.com/collect/my/p/b237be5c0b6c20a001d5ed0084233476.jpg%7Chttps://my-live-02.slatic.net/p/cd2eabb6b6421e8b09269199cdf10ff1.jpg%7Chttps://my-live-02.slatic.net/p/ba2197654d53ecd69db35884c2ebe9d8.jpg%7C_200x200q80.avif,https://www.daraz.com.bd/products/bbq-i286810848.html,397,286810848_BD-1285147065,286810848
【happy one】RCWL-0516 microwave radar sensor module body induction switch sensor,https://img.drz.lazcdn.com/static/bd/p/27bf48d6a41ec33743e94ba3b8de6216.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-rcwl-0516-i192417973.html,1050,192417973_BD-1139220451,192417973
【happy one】Stove Knob Cover Protector Baby Kitchen ty Children Protection Oven Lock,https://img.drz.lazcdn.com/static/bd/p/6bb0d85298105fc1712a40f202bb1e9f.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-ty-i187476333.html,1433,187476333_BD-1134403498,187476333
Andormahal MDF Kitchen Oven Cabinet (Multiple Purposes),https://img.drz.lazcdn.com/static/bd/p/ab5be6599f30d2326ba468ca210639cd.jpg_200x200q80.avif,https://www.daraz.com.bd/products/mdf-i199144524.html,4749,199144524_BD-1146551053,199144524
Portable Car Warmer PE Oven Instant Food Heater Heating Bags Electric Lunch Bag - black,https://img.drz.lazcdn.com/static/bd/p/a658d104c7fa2955456f8d0dd737e87e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/pe-i135632313.html,3443,135632313_BD-1057664968,135632313
Instrument Box with Cover 8″ X 4″,https://img.drz.lazcdn.com/static/bd/p/6932df946e3d19aaed04f608f3f7f108.jpg_200x200q75.avif,https://www.daraz.com.bd/products/simpson-i498647272.html,699,498647272_BD-2405189124,498647272
miyako digital Air fryers 4.5.Liter original,https://img.drz.lazcdn.com/g/kf/S80fb5e73019f497e8c73520260b8f6d8c.jpg_200x200q75.avif,https://www.daraz.com.bd/products/miyako-45liter-i325666745.html,7499,325666745_BD-1841742402,325666745
Walton Induction Cooker Elegant Screen full touch Control Panel,https://img.drz.lazcdn.com/static/bd/p/50c18740d9dcd655b50d974c219d81a5.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i316811064.html,6000,316811064_BD-1434798648,316811064
Microwave Omelet Mold Poach Cooking Cooker Pan Maker Egg Poacher Kitchen Tool -,https://img.drz.lazcdn.com/static/bd/p/9d50dfa6d9efda97cff813089f80127b.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i135574358.html,889,135574358_BD-1057602806,135574358
4 pcs Set Microwave Oven Heating Lunch Box Healthy Glass Food Container with Lid NSD-024,https://img.drz.lazcdn.com/static/bd/p/f4a97c1bcc5619b3f2a11b8761460872.jpg_200x200q75.avif,https://www.daraz.com.bd/products/4-nsd-024-i410541594.html,5339,410541594_BD-2029933898,410541594
Multi-purpose Kitchen Storage Oven Rack/ Kitchen Cabinet/ Filter Stand/ Crockery Storage - Deluxe Furniture,https://img.drz.lazcdn.com/static/bd/p/451206555ac5f653c97c0c83776438a9.png_200x200q75.avif,https://www.daraz.com.bd/products/-i323542606.html,3999,323542606_BD-1689240551,323542606
Suzec Multifunctional Silicone Lid Cover for Pots and Pans,https://img.drz.lazcdn.com/static/bd/p/84f65d1ac1897948db580dd7449c5de7.jpg_200x200q75.avif,https://www.daraz.com.bd/products/suzec-i469463509.html,375,469463509_BD-2260878029,469463509
showcase/ kitchen cabinet/oven rack/wall cabinet,https://img.drz.lazcdn.com/static/bd/p/4ee703afcedc2e3f6a9d14d5a14fdef9.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i373021710.html,15395,373021710_BD-1865192052,373021710
3 layer Kitchen Cabinet Shelf Organizer with Multi-Tier Shelf Microwave Oven Stand,https://img.drz.lazcdn.com/static/bd/p/0546607ab9cae23f0246b4bafa97ade3.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3-i197897453.html,9500,197897453_BD-1144680119,197897453
【FUPANG】Fastener Mount Pin CPU Heatsink Fastener Plastic Buckle Fastener Black,https://img.drz.lazcdn.com/static/bd/p/9fcbd6930088b60f472f7108fda615c6.jpg_200x200q75.avif,https://www.daraz.com.bd/products/fupang-cpu-i369126328.html,881,369126328_BD-1842420547,369126328
Bosch Gas Cooker 4 Burners - 60cm,https://img.drz.lazcdn.com/static/bd/p/02e0f4d948648a35355596f88fa389a0.jpg_200x200q75.avif,https://www.daraz.com.bd/products/bosch-4-60cm-i275535024.html,119900,275535024_BD-1253525013,275535024
metal park Kitchen Storage Cabinet Microwave Dishes Utensils 3 Shelf 4 Shelves Rack,https://img.drz.lazcdn.com/static/bd/p/5a20d9db4ff563e1e708c64c45f6eddc.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3-4-i513844357.html,9800,513844357_BD-2468318660,513844357
Vision Electronic Iron Model No.LI-001,https://img.drz.lazcdn.com/collect/sg/p/8ede2f927d76767b71d74bd44953f0fd.png_200x200q75.avif,https://www.daraz.com.bd/products/vision-electronic-iron-model-noli-001-i511147906.html,2300,511147906_BD-2453729003,511147906
【3C VictoryEagle】LCD Screen Protective Film Diaplay Protection Full Cover For SJ6 Legend Action Camera Protector,https://img.drz.lazcdn.com/static/bd/p/fcc5b9dc781b87834e556c93b233eb52.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3c-victoryagle-sj6-lcd-i333248269.html,1703,333248269_BD-1622577895,333248269
【3C VictoryEagle】Dog Cat Bowls Stainless Steel Puppy Slow Down Eating Water Bowl Pet Dog Cats Outdoor Food Dish,https://img.drz.lazcdn.com/static/bd/p/dca505db07154d03cb556687901f4340.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3c-victoryegle-i332804040.html,1585,332804040_BD-1620669021,332804040
Multi-Layer SS Kitchen Oven Rack,https://img.drz.lazcdn.com/static/bd/p/b5a14e8f7a2b1b5d6d5b8777a9af2154.jpg_200x200q75.avif,https://www.daraz.com.bd/products/ss-i232542620.html,10500,232542620_BD-1175381727,232542620
【happy one】5pcs RCWL-0516 RCWL Microwave Radar Sensor Body Sensor Module Induction Switch Module Output 3.3V,https://img.drz.lazcdn.com/static/bd/p/42f9ae16f91f0cec3c55cc3e74c8431c.jpg_200x200q75.avif,https://www.daraz.com.bd/products/5-rcwl-0516-rcwl-33v-i192351862.html,1050,192351862_BD-1139171391,192351862
Sokany Electric Frying Pan Non-Stick Multi Gear-1500W- SK-2005,https://img.drz.lazcdn.com/static/bd/p/56efd695448c752143de61d6b06b660b.jpg_200x200q75.avif,https://www.daraz.com.bd/products/sokany-gear-1500w-sk-2005-i396480386.html,5699,396480386_BD-1968921642,396480386
New [HOT] 1M 2M Mini Retractable Tape For Home Factory Office tainle teel Woodworking Tape Meaure,https://img.drz.lazcdn.com/static/bd/p/a5adb332128cfc0f19cdaaf031425e2f.jpg_200x200q75.avif,https://www.daraz.com.bd/products/1m-2m-i448821708.html,1511,448821708_BD-2147605746,448821708
Miyako Microwave Oven Q6 25 Liter (Convection),https://img.drz.lazcdn.com/static/bd/p/4e8e198d94d9bd39ca236f61a72686fc.jpg_200x200q75.avif,https://www.daraz.com.bd/products/miyako-q6-25-i429867056.html,21700,429867056_BD-2084915559,429867056
kebab slicer,https://img.drz.lazcdn.com/static/bd/p/69878112bbb81cc62aa81dcece93cc74.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i358965797.html,11150,358965797_BD-1771543493,358965797
450mL Automatic Sensor Hand-Free Soap Bedding Dispenser Shampoo Bathroom Wall Mounted- Clear -,https://img.drz.lazcdn.com/static/bd/p/74d81665264c5fd6e3be60595186a675.jpg_200x200q80.avif,https://www.daraz.com.bd/products/450ml-i161008303.html,1205,161008303_BD-1092890377,161008303
hoffmans electronic air fryer,https://img.drz.lazcdn.com/g/kf/S29ea779090b24c9a9efdd94c5a29b755V.jpg_200x200q80.avif,https://www.daraz.com.bd/products/hoffmans-i315521967.html,5999,315521967_BD-1425938455,315521967
Portable Heated Lunch Box 220V Electric Heating Truck Oven Cooker Food Warmer -,https://img.drz.lazcdn.com/static/bd/p/01a3d8f8bbcbd2bc0a1f3e70e1373b77.jpg_200x200q80.avif,https://www.daraz.com.bd/products/220v-i170208045.html,1271,170208045_BD-1105078706,170208045
"Sokany 4 IN 1 SANDWICH MAKER (toast, Waffle, Donut & Bubble) (SK-908-4)",https://img.drz.lazcdn.com/g/kf/Scc624ef052b1469585b0850d2b78c874e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/sokany-4-1-sk-908-4-i327605886.html,4500,327605886_BD-1598585225,327605886
【happy one】Human Body Induction Module RCWL-0516 Microwave Radar Inductive Intelligent Detector,https://img.drz.lazcdn.com/static/bd/p/6174c8795308c61d46b31b0341a38e32.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-rcwl-0516-i192234311.html,1050,192234311_BD-1139067179,192234311
Bakery Silicone Cake Muffin Macaroon Pot Baking Kitchen Nozzles Kit For Oven Macaron Set -,https://img.drz.lazcdn.com/static/bd/p/fad7c30936488ff472f131ee22a665e9.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i160274400.html,409,160274400_BD-1091998258,160274400
Philips HD9280/91 Airfryer 5000 Series XL Essential 5000 Series,https://img.drz.lazcdn.com/static/bd/p/7293a303877ad5e59bce1deef0cbbfb0.jpg_200x200q80.avif,https://www.daraz.com.bd/products/philips-hd928091-airfryer-5000-series-xl-essential-5000-series-i362885369.html,19950,362885369_BD-1790860810,362885369
"12 Pcs Ceramic Dinner Plate Set Monno Ceramic, 6 Pcs Deep Rice Plate And 6 Pcs Half Plate Dinner Plate Set. Microwave oven save,Dishwasher Save,Dining Plate Set.",https://img.drz.lazcdn.com/static/bd/p/ddac38c3b924515096a51934288fab1e.jpg_200x200q80.avif,https://www.daraz.com.bd/products/12-6-6-i389582713.html,2470,389582713_BD-1943030726,389582713
【FUPANG】Fastener 10PCS CPU Heatsink Fastener Plastic Push Buckle - Black,https://img.drz.lazcdn.com/static/bd/p/9fcbd6930088b60f472f7108fda615c6.jpg_200x200q80.avif,https://www.daraz.com.bd/products/fupang-10-cpu-i364535006.html,881,364535006_BD-1810987942,364535006
Kitchen Digital Cooking Thermometer Meat Food Temperature Tester for Oven BBQ Grill Timer Function with Probe Meat Heat Meter,https://img.drz.lazcdn.com/g/kf/S16062ec33ab44db18b46de3012c7a38bS.jpg_200x200q80.avif,https://www.daraz.com.bd/products/bbq-jocestyle-i523115942.html,351,523115942_BD-2522040593,523115942
"36 pieces dinner set for gift and home decoration- 6 Dinner Plates, 6 Half Plates, 1 Rice Dish, 1 Curry serving bowl, 6 Soup Bowl, 6+6 coffee cup + saucer, 1 Tea Pot, 1 Milk Pot, 1 Sugar Pot, 1 Salt Shaker.(Microwave and Dishwasher Safe)",https://img.drz.lazcdn.com/static/bd/p/1fdc2f605dce95e8e1f827cbb7ca02ad.jpg_200x200q80.avif,https://www.daraz.com.bd/products/36-6-6-1-1-6-6-6-1-1-1-1-i241681136.html,6955,241681136_BD-1185091689,241681136
Modern Kitchen Cabinet / Kitchen Storage Pot Racks / Kitchen Rack / Oven & Condiment Racks - Epic Furniture,https://img.drz.lazcdn.com/static/bd/p/3e36ea6d242d3fe4c92e6234a6d19f77.png_200x200q80.avif,https://www.daraz.com.bd/products/-i324329581.html,8499,324329581_BD-1552417751,324329581
"32 pieces Ariane Brand dinner set for gift and home decoration- 6 Dinner Plates, 6 Half Plates, 1 Rice Dish, 1 Curry serving bowl, 6 Soup Bowl, 6+6 coffee cup + saucer.(Microwave and Dishwasher Safe)",https://img.drz.lazcdn.com/static/bd/p/b5a6583d8e388e4719b7d8038f0a2b20.jpg_200x200q80.avif,https://www.daraz.com.bd/products/32-6-6-1-1-6-6-6-i429833774.html,6800,429833774_BD-2084936470,429833774
【happy one】MOC Toilet Bathroom Wash Basin Machine Kitchen Dining Room Table And Oven Decoration Building Block Toy,https://img.drz.lazcdn.com/static/bd/p/5dce6c28676427854d799d0d8977ece5.jpg_200x200q80.avif,https://www.daraz.com.bd/products/happy-one-moc-i192814172.html,1050,192814172_BD-1139586267,192814172
【happy one】Bread Savarin Cake Tins Bundt Carbon Cake Pan Nonstick Tray Round Baking Kugelhopf,https://img.drz.lazcdn.com/static/bd/p/eba380f9a11059f88adb9355915853d7.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i187154988.html,1211,187154988_BD-1133884114,187154988
Waterproof BBQ Cover Garden Patio Rain Dust Barbecue Grill Protector() - l(170x61x117cm),https://img.drz.lazcdn.com/static/bd/p/ae6e62fbf7ed93f2f1e47b3c559edbc5.jpg_200x200q80.avif,https://www.daraz.com.bd/products/bbq-l170x61x117cm-i134660517.html,2562,134660517_BD-1056510901,134660517
【3C VictoryEagle】Direct GP104-200-A1 GP104-300-A1 GP106-400-A1 Stencil,https://img.drz.lazcdn.com/static/bd/p/7aa3093bc21f5154ea9bd16d635b7405.jpg_200x200q80.avif,https://www.daraz.com.bd/products/3c-victoryegle-gp104-200-a1-gp104-300-a1-i332758530.html,1050,332758530_BD-1620519057,332758530
Philips HD9216/43 Airfryer Daily Collection,https://img.drz.lazcdn.com/static/bd/p/6b8ed12a88118d851a4f85385328b06d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/philips-hd921643-airfryer-daily-collection-i361864513.html,10850,361864513_BD-1785882999,361864513
【3C VictoryEagle】ABEDOE 4PCS Activated Carbon Filters Charcoal Replacement Flower Waterfall for Dog Pets Drink Water,https://img.drz.lazcdn.com/static/bd/p/cd2549c898b2313253cda40b77984aca.jpg_200x200q80.avif,https://www.daraz.com.bd/products/3c-victoryagle-4-i332864235.html,1585,332864235_BD-1621102624,332864235
（New）bellylady 220v E14 300 Degree High Temperature Reitant Microwave Oven Bulb Cooker Lamp alt Light Bulb,https://img.drz.lazcdn.com/static/bd/p/43c79304959c5f4b4b9ba522b6005b92.jpg_200x200q75.avif,https://www.daraz.com.bd/products/bellylady-220v-e14-300-alt-i438536886.html,1094,438536886_BD-2115958777,438536886
RAIF Solution House Kitchen Cabinet Shelf Organizer with Microwave Oven & Utility Storage Shelf Rack,https://img.drz.lazcdn.com/static/bd/p/e34388d887f9c7e7002685a3b9122dca.jpg_200x200q75.avif,https://www.daraz.com.bd/products/raif-i264777424.html,23875,264777424_BD-1235386504,264777424
【happy one】XK-GK-4010A DC 12V Short Distance Scan Sensor Sweep Switch Module 3A Constant Voltage for Auto Smart Home,https://img.drz.lazcdn.com/static/bd/p/0b8971b7242764a261975ccb8b793149.jpg_200x200q75.avif,https://www.daraz.com.bd/products/happy-one-xk-gk-4010a-dc-12v-3a-i192537254.html,1050,192537254_BD-1139315885,192537254
Microwave Pasta Boat Cooker Spaghetti Cooking Tool Noodles Kitchen Gadget Box,https://img.drz.lazcdn.com/static/bd/p/adae84ddbb3628a8b03673d6e7f32f9e.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i281697131.html,759,281697131_BD-1269910542,281697131
【3C VictoryEagle】Stainless Steel Pet Bowls Non Slip Dog Cat Feeding Z Shape Pet Tools,https://img.drz.lazcdn.com/static/bd/p/8fabb42355628c3e07cc4aaf6635e5f5.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3c-victoryagle-z-i332850429.html,1746,332850429_BD-1620934916,332850429
100% Leakproof Stainless Steel Airtight Tiffin Box Spoon Tableware Microwave Food Grade SUS304 Container 570 ml Lunch Box for Kids School Man Office Picnic,https://img.drz.lazcdn.com/static/bd/p/3552596b31f328c137d7c84b24dd7cce.jpg_200x200q75.avif,https://www.daraz.com.bd/products/100-sus304-570-ml-i343953627.html,980,343953627_BD-1677681778,343953627
Multi-purpose Kitchen Storage Oven Rack/ Kitchen Cabinet/ Filter Stand/ Crockery Storage - Family Furniture,https://img.drz.lazcdn.com/static/bd/p/8716d0b6d02a0bac79b47b2ec2c71ed7.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i323787982.html,4390,323787982_BD-1693539120,323787982
Kitchen Set Blender Microwave Mixer Toy 6423 Pink and Blue 4pcs Set,https://img.drz.lazcdn.com/static/bd/p/595be522dd765e463ea08dda5a496df9.jpg_200x200q75.avif,https://www.daraz.com.bd/products/6423-i328188752.html,2180,328188752_BD-1601333004,328188752
(New) coffee tamper mat tamping RET holder anti-kid corner edge powder pad protect your worktop Black,https://img.drz.lazcdn.com/static/bd/p/ca130d7f04ce7b321d0041c6d65d323e.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i430157864.html,1891,430157864_BD-2086402535,430157864
【3C VictoryEagle】1/3PCS Pet Bowl Creative Portable Plastic Cute Cat Face Multipurpose Cat Dog Bowl Water Food Feeder Accessories,https://img.drz.lazcdn.com/static/bd/p/840ce723127484752ba2c65c54c677af.jpg_200x200q75.avif,https://www.daraz.com.bd/products/3c-victoryagle-13-i332744339.html,1321,332744339_BD-1620459427,332744339
Kitchen Cabinet Shelf Organizer with Multi-Tier Shelf Microwave Oven Stand,https://img.drz.lazcdn.com/static/bd/p/c33c40a0861262bf1c58189d31ca362f.jpg_200x200q75.avif,https://www.daraz.com.bd/products/kitchen-cabinet-shelf-organizer-with-multi-tier-shelf-microwave-oven-stand-i306925905.html,7590,306925905_BD-1374857110,306925905
Ice Cube Tray with Lids Easy Release Ice Cube Fruit Jelly Meat Ball Molds Stackable Microwave & Dishwasher Safe BPA Free Recyclable,https://img.drz.lazcdn.com/static/bd/p/706dafc9620fed20a48a0aac765c9c50.jpg_200x200q75.avif,https://www.daraz.com.bd/products/bpa-i341025705.html,951,341025705_BD-1671039126,341025705
【happy one】5Pcs RCWL-0516 RCWL 0516 Microwave Radar Human Sensor Sensor Induction Switch Module Output 3.3V,https://img.drz.lazcdn.com/static/bd/p/7df51fe4eab59f46195232e2f1a14a17.jpg_200x200q75.avif,https://www.daraz.com.bd/products/5-rcwl-0516-rcwl-0516-33v-i192068748.html,1050,192068748_BD-1138906778,192068748
【happy one】Urijk Random Color Moulds Silicone Mold Bakeware Cupcake Liner Cupcake Stand Baking Cake Decorating Tools,https://img.drz.lazcdn.com/static/bd/p/364480af2ce31d74daa318aa40d911f3.jpg_200x200q75.avif,https://www.daraz.com.bd/products/happy-oneurijk-random-color-moulds-silicone-mold-bakeware-cupcake-liner-cupcake-stand-baking-cake-decorating-tools-i187357374.html,1050,187357374_BD-1134201229,187357374
【happy one】1PC Big Rectangular Bread Cake Mold Pastry Tools Vtorten backen und patisserie Color Random,https://img.drz.lazcdn.com/static/bd/p/e088f54e7e36c2afd0a51a3fa24518f7.jpg_200x200q75.avif,https://www.daraz.com.bd/products/happy-one-1pc-vtorten-und-i187034011.html,1050,187034011_BD-1133684287,187034011
（New）Microwave enor Pir Occupancy Motion Detector Light witch,https://img.drz.lazcdn.com/static/bd/p/8680553f9981e2bebf3e4ce5019043d1.jpg_200x200q75.avif,https://www.daraz.com.bd/products/enor-pir-i444412199.html,2218,444412199_BD-2129867888,444412199
